# Time		Signal_1	Signal_2	Signal_3	Signal_4
0.555 -41.3197 -6.04246 27.5558 -16.9996
0.556 -41.4567 -5.94934 27.3509 -17.1163
0.557 -41.5913 -5.85525 27.1435 -17.2309
0.558 -41.7233 -5.76022 26.9335 -17.3432
0.559 -41.8528 -5.66423 26.721 -17.4533
0.56 -41.9798 -5.5673 26.506 -17.5611
0.561 -42.1042 -5.46943 26.2885 -17.6667
0.562 -42.2262 -5.37064 26.0685 -17.7699
0.563 -42.3455 -5.27091 25.8461 -17.871
0.564 -42.4624 -5.17027 25.6211 -17.9697
0.565 -42.5767 -5.06872 25.3938 -18.0662
0.566 -42.6884 -4.96626 25.164 -18.1603
0.567 -42.7975 -4.8629 24.9318 -18.2522
0.568 -42.9041 -4.75864 24.6972 -18.3418
0.569 -43.0081 -4.6535 24.4602 -18.429
0.57 -43.1095 -4.54747 24.2208 -18.514
0.571 -43.2083 -4.44057 23.979 -18.5966
0.572 -43.3046 -4.3328 23.735 -18.6769
0.573 -43.3982 -4.22417 23.4886 -18.7549
0.574 -43.4892 -4.11468 23.2398 -18.8305
0.575 -43.5775 -4.00435 22.9888 -18.9038
0.576 -43.6633 -3.89317 22.7355 -18.9748
0.577 -43.7464 -3.78115 22.4799 -19.0434
0.578 -43.8269 -3.66831 22.2221 -19.1097
0.579 -43.9048 -3.55464 21.962 -19.1736
0.58 -43.98 -3.44016 21.6997 -19.2352
0.581 -44.0526 -3.32487 21.4352 -19.2944
0.582 -44.1225 -3.20877 21.1684 -19.3512
0.583 -44.1898 -3.09189 20.8996 -19.4057
0.584 -44.2544 -2.97421 20.6285 -19.4578
0.585 -44.3163 -2.85575 20.3553 -19.5075
0.586 -44.3756 -2.73652 20.08 -19.5549
0.587 -44.4322 -2.61653 19.8026 -19.5999
0.588 -44.4862 -2.49577 19.5231 -19.6424
0.589 -44.5374 -2.37426 19.2415 -19.6826
0.59 -44.586 -2.25201 18.9578 -19.7205
0.591 -44.6319 -2.12902 18.6721 -19.7559
0.592 -44.6751 -2.0053 18.3844 -19.7889
0.593 -44.7157 -1.88086 18.0947 -19.8195
0.594 -44.7535 -1.75571 17.803 -19.8478
0.595 -44.7886 -1.62984 17.5093 -19.8736
0.596 -44.8211 -1.50328 17.2136 -19.8971
0.597 -44.8508 -1.37602 16.916 -19.9181
0.598 -44.8779 -1.24808 16.6165 -19.9368
0.599 -44.9022 -1.11947 16.3151 -19.953
0.6 -44.9239 -0.99018 16.0118 -19.9668
0.601 -44.9428 -0.860233 15.7066 -19.9783
0.602 -44.9591 -0.729632 15.3996 -19.9873
0.603 -44.9726 -0.598386 15.0908 -19.9939
0.604 -44.9834 -0.466502 14.7801 -19.9981
0.605 -44.9915 -0.333988 14.4677 -19.9999
0.606 -44.997 -0.200853 14.1534 -19.9993
0.607 -44.9997 -0.0671031 13.8375 -19.9963
0.608 -44.9997 0.0672521 13.5198 -19.9909
0.609 -44.997 0.202205 13.2003 -19.9831
0.61 -44.9915 0.337747 12.8792 -19.9729
0.611 -44.9834 0.473871 12.5564 -19.9602
0.612 -44.9726 0.610568 12.232 -19.9452
0.613 -44.9591 0.74783 11.9059 -19.9277
0.614 -44.9428 0.885649 11.5781 -19.9079
0.615 -44.9239 1.02402 11.2488 -19.8857
0.616 -44.9022 1.16292 10.9179 -19.861
0.617 -44.8779 1.30236 10.5855 -19.834
0.618 -44.8508 1.44232 10.2515 -19.8045
0.619 -44.8211 1.5828 9.91598 -19.7727
0.62 -44.7886 1.72378 9.57897 -19.7385
0.621 -44.7535 1.86527 9.24048 -19.7018
0.622 -44.7157 2.00724 8.90053 -19.6628
0.623 -44.6751 2.14969 8.55915 -19.6214
0.624 -44.6319 2.29261 8.21635 -19.5777
0.625 -44.586 2.436 7.87214 -19.5315
0.626 -44.5374 2.57985 7.52657 -19.483
0.627 -44.4862 2.72414 7.17964 -19.4321
0.628 -44.4322 2.86886 6.83137 -19.3788
0.629 -44.3756 3.01402 6.48179 -19.3231
0.63 -44.3163 3.1596 6.13092 -19.2651
0.631 -44.2544 3.30558 5.77877 -19.2047
0.632 -44.1898 3.45198 5.42538 -19.142
0.633 -44.1225 3.59876 5.07075 -19.0769
0.634 -44.0526 3.74593 4.71492 -19.0094
0.635 -43.98 3.89348 4.3579 -18.9396
0.636 -43.9048 4.04139 3.99972 -18.8675
0.637 -43.8269 4.18967 3.64039 -18.793
0.638 -43.7464 4.33829 3.27995 -18.7162
0.639 -43.6633 4.48725 2.9184 -18.637
0.64 -43.5775 4.63655 2.55577 -18.5556
0.641 -43.4892 4.78616 2.19209 -18.4718
0.642 -43.3982 4.9361 1.82738 -18.3857
0.643 -43.3046 5.08633 1.46165 -18.2973
0.644 -43.2083 5.23686 1.09493 -18.2065
0.645 -43.1095 5.38768 0.72724 -18.1135
0.646 -43.0081 5.53878 0.358606 -18.0182
0.647 -42.9041 5.69014 -0.0109524 -17.9206
0.648 -42.7975 5.84177 -0.381413 -17.8207
0.649 -42.6884 5.99364 -0.752752 -17.7186
0.65 -42.5767 6.14575 -1.12495 -17.6142
0.651 -42.4624 6.2981 -1.49798 -17.5075
0.652 -42.3455 6.45067 -1.87183 -17.3985
0.653 -42.2262 6.60345 -2.24646 -17.2873
0.654 -42.1042 6.75644 -2.62186 -17.1739
0.655 -41.9798 6.90962 -2.99801 -17.0582
0.656 -41.8528 7.06299 -3.37488 -16.9403
0.657 -41.7233 7.21654 -3.75245 -16.8202
0.658 -41.5913 7.37025 -4.13069 -16.6979
0.659 -41.4567 7.52412 -4.50959 -16.5733
0.66 -41.3197 7.67814 -4.88912 -16.4465
0.661 -41.1802 7.8323 -5.26926 -16.3176
0.662 -41.0382 7.98659 -5.64998 -16.1865
0.663 -40.8938 8.141 -6.03127 -16.0532
0.664 -40.7469 8.29552 -6.41309 -15.9177
0.665 -40.5975 8.45015 -6.79544 -15.7801
0.666 -40.4457 8.60487 -7.17827 -15.6403
0.667 -40.2915 8.75967 -7.56158 -15.4983
0.668 -40.1348 8.91455 -7.94534 -15.3543
0.669 -39.9758 9.06949 -8.32952 -15.2081
0.67 -39.8143 9.22449 -8.7141 -15.0597
0.671 -39.6504 9.37954 -9.09906 -14.9093
0.672 -39.4841 9.53462 -9.48437 -14.7568
0.673 -39.3155 9.68973 -9.87002 -14.6022
0.674 -39.1445 9.84486 -10.256 -14.4455
0.675 -38.9711 10 -10.6422 -14.2867
0.676 -38.7954 10.1551 -11.0287 -14.1259
0.677 -38.6174 10.3103 -11.4155 -13.963
0.678 -38.437 10.4654 -11.8024 -13.798
0.679 -38.2544 10.6205 -12.1896 -13.6311
0.68 -38.0694 10.7755 -12.5769 -13.4621
0.681 -37.8821 10.9305 -12.9643 -13.2911
0.682 -37.6926 11.0854 -13.3519 -13.1181
0.683 -37.5008 11.2403 -13.7396 -12.9431
0.684 -37.3067 11.3951 -14.1274 -12.7661
0.685 -37.1104 11.5498 -14.5152 -12.5871
0.686 -36.9118 11.7045 -14.903 -12.4062
0.687 -36.7111 11.859 -15.2909 -12.2234
0.688 -36.5081 12.0134 -15.6787 -12.0385
0.689 -36.3029 12.1677 -16.0665 -11.8518
0.69 -36.0955 12.3219 -16.4542 -11.6632
0.691 -35.886 12.4759 -16.8419 -11.4726
0.692 -35.6743 12.6297 -17.2294 -11.2802
0.693 -35.4605 12.7835 -17.6168 -11.0858
0.694 -35.2445 12.937 -18.004 -10.8896
0.695 -35.0264 13.0904 -18.3911 -10.6916
0.696 -34.8062 13.2436 -18.7779 -10.4917
0.697 -34.5839 13.3965 -19.1646 -10.2899
0.698 -34.3596 13.5493 -19.5509 -10.0864
0.699 -34.1331 13.7019 -19.937 -9.881
0.7 -33.9046 13.8542 -20.3228 -9.67383
0.701 -33.6741 14.0064 -20.7083 -9.46488
0.702 -33.4415 14.1582 -21.0935 -9.25415
0.703 -33.2069 14.3099 -21.4782 -9.04166
0.704 -32.9704 14.4612 -21.8626 -8.82742
0.705 -32.7318 14.6123 -22.2466 -8.61145
0.706 -32.4913 14.7631 -22.6301 -8.39376
0.707 -32.2488 14.9137 -23.0132 -8.17436
0.708 -32.0044 15.0639 -23.3958 -7.95326
0.709 -31.758 15.2138 -23.7779 -7.73048
0.71 -31.5098 15.3635 -24.1594 -7.50604
0.711 -31.2596 15.5127 -24.5404 -7.27994
0.712 -31.0076 15.6617 -24.9209 -7.05219
0.713 -30.7537 15.8103 -25.3007 -6.82282
0.714 -30.4979 15.9586 -25.6799 -6.59184
0.715 -30.2404 16.1065 -26.0585 -6.35925
0.716 -29.9809 16.2541 -26.4364 -6.12508
0.717 -29.7197 16.4012 -26.8136 -5.88934
0.718 -29.4567 16.548 -27.1902 -5.65204
0.719 -29.192 16.6944 -27.5659 -5.41319
0.72 -28.9254 16.8404 -27.9409 -5.17282
0.721 -28.6572 16.986 -28.3152 -4.93093
0.722 -28.3872 17.1311 -28.6886 -4.68754
0.723 -28.1155 17.2759 -29.0613 -4.44267
0.724 -27.8421 17.4202 -29.433 -4.19632
0.725 -27.567 17.564 -29.8039 -3.94852
0.726 -27.2903 17.7074 -30.1739 -3.69928
0.727 -27.0119 17.8503 -30.543 -3.44861
0.728 -26.7319 17.9928 -30.9112 -3.19653
0.729 -26.4503 18.1347 -31.2784 -2.94306
0.73 -26.1671 18.2762 -31.6446 -2.6882
0.731 -25.8824 18.4172 -32.0099 -2.43198
0.732 -25.5961 18.5577 -32.3741 -2.17441
0.733 -25.3082 18.6976 -32.7372 -1.91551
0.734 -25.0188 18.8371 -33.0993 -1.65529
0.735 -24.7279 18.976 -33.4603 -1.39376
0.736 -24.4355 19.1143 -33.8202 -1.13095
0.737 -24.1417 19.2522 -34.179 -0.866865
0.738 -23.8464 19.3894 -34.5366 -0.601525
0.739 -23.5496 19.5261 -34.893 -0.334945
0.74 -23.2515 19.6623 -35.2482 -0.0671419
0.741 -22.9519 19.7978 -35.6022 0.201869
0.742 -22.651 19.9327 -35.955 0.472071
0.743 -22.3487 20.0671 -36.3065 0.743448
0.744 -22.045 20.2009 -36.6567 1.01598
0.745 -21.7401 20.334 -37.0057 1.28966
0.746 -21.4338 20.4665 -37.3533 1.56447
0.747 -21.1262 20.5984 -37.6995 1.84038
0.748 -20.8174 20.7296 -38.0444 2.11738
0.749 -20.5073 20.8602 -38.3879 2.39547
0.75 -20.196 20.9902 -38.73 2.67461
0.751 -19.8834 21.1195 -39.0707 2.95479
0.752 -19.5697 21.2481 -39.4099 3.236
0.753 -19.2548 21.376 -39.7477 3.51822
0.754 -18.9387 21.5033 -40.0839 3.80143
0.755 -18.6215 21.6298 -40.4187 4.08561
0.756 -18.3032 21.7557 -40.7519 4.37075
0.757 -17.9837 21.8809 -41.0836 4.65684
0.758 -17.6632 22.0053 -41.4137 4.94384
0.759 -17.3416 22.129 -41.7422 5.23175
0.76 -17.019 22.252 -42.0691 5.52055
0.761 -16.6953 22.3743 -42.3944 5.81022
0.762 -16.3707 22.4958 -42.718 6.10075
0.763 -16.0451 22.6165 -43.04 6.39211
0.764 -15.7185 22.7365 -43.3603 6.68429
0.765 -15.3909 22.8558 -43.6788 6.97727
0.766 -15.0624 22.9742 -43.9957 7.27104
0.767 -14.7331 23.0919 -44.3108 7.56557
0.768 -14.4028 23.2088 -44.6241 7.86085
0.769 -14.0717 23.3249 -44.9356 8.15686
0.77 -13.7397 23.4402 -45.2454 8.45358
0.771 -13.4069 23.5546 -45.5533 8.751
0.772 -13.0733 23.6683 -45.8594 9.04909
0.773 -12.7389 23.7812 -46.1637 9.34784
0.774 -12.4037 23.8932 -46.466 9.64724
0.775 -12.0678 24.0043 -46.7665 9.94725
0.776 -11.7311 24.1147 -47.065 10.2479
0.777 -11.3938 24.2242 -47.3617 10.5491
0.778 -11.0558 24.3328 -47.6563 10.8509
0.779 -10.7171 24.4406 -47.9491 11.1532
0.78 -10.3777 24.5475 -48.2398 11.456
0.781 -10.0378 24.6535 -48.5285 11.7594
0.782 -9.69718 24.7586 -48.8152 12.0633
0.783 -9.35603 24.8629 -49.0999 12.3676
0.784 -9.01431 24.9663 -49.3825 12.6724
0.785 -8.67205 25.0687 -49.6631 12.9777
0.786 -8.32927 25.1703 -49.9416 13.2834
0.787 -7.98599 25.2709 -50.2179 13.5894
0.788 -7.64223 25.3706 -50.4922 13.8959
0.789 -7.29801 25.4694 -50.7643 14.2027
0.79 -6.95335 25.5673 -51.0343 14.5099
0.791 -6.60827 25.6642 -51.3021 14.8174
0.792 -6.26279 25.7602 -51.5677 15.1252
0.793 -5.91694 25.8553 -51.8311 15.4333
0.794 -5.57073 25.9493 -52.0923 15.7417
0.795 -5.22418 26.0425 -52.3513 16.0504
0.796 -4.87732 26.1346 -52.608 16.3592
0.797 -4.53017 26.2258 -52.8624 16.6683
0.798 -4.18275 26.316 -53.1146 16.9776
0.799 -3.83507 26.4053 -53.3645 17.2871
0.8 -3.48716 26.4935 -53.612 17.5968
0.801 -3.13904 26.5808 -53.8573 17.9066
0.802 -2.79074 26.667 -54.1002 18.2165
0.803 -2.44226 26.7523 -54.3408 18.5265
0.804 -2.09364 26.8365 -54.579 18.8366
0.805 -1.74489 26.9197 -54.8148 19.1468
0.806 -1.39604 27.0019 -55.0482 19.457
0.807 -1.04711 27.0831 -55.2792 19.7673
0.808 -0.698106 27.1633 -55.5078 20.0776
0.809 -0.349065 27.2424 -55.7339 20.3878
0.81 -2.57296e-06 27.3205 -55.9576 20.6981
0.811 0.34906 27.3976 -56.1788 21.0083
0.812 0.698101 27.4736 -56.3976 21.3185
0.813 1.0471 27.5485 -56.6138 21.6285
0.814 1.39604 27.6224 -56.8276 21.9385
0.815 1.74489 27.6952 -57.0388 22.2483
0.816 2.09364 27.767 -57.2475 22.5581
0.817 2.44226 27.8377 -57.4537 22.8676
0.818 2.79073 27.9073 -57.6573 23.177
0.819 3.13904 27.9759 -57.8584 23.4862
0.82 3.48716 28.0433 -58.0568 23.7952
0.821 3.83506 28.1097 -58.2527 24.104
0.822 4.18274 28.175 -58.446 24.4125
0.823 4.53017 28.2392 -58.6366 24.7208
0.824 4.87732 28.3023 -58.8247 25.0287
0.825 5.22418 28.3643 -59.0101 25.3364
0.826 5.57072 28.4252 -59.1928 25.6437
0.827 5.91693 28.485 -59.3729 25.9507
0.828 6.26279 28.5437 -59.5503 26.2574
0.829 6.60826 28.6012 -59.7251 26.5636
0.83 6.95334 28.6577 -59.8971 26.8695
0.831 7.298 28.713 -60.0665 27.175
0.832 7.64223 28.7672 -60.2331 27.48
0.833 7.98599 28.8202 -60.397 27.7846
0.834 8.32927 28.8722 -60.5582 28.0887
0.835 8.67205 28.923 -60.7166 28.3923
0.836 9.01431 28.9726 -60.8723 28.6954
0.837 9.35602 29.0211 -61.0252 28.998
0.838 9.69718 29.0685 -61.1754 29.3001
0.839 10.0377 29.1147 -61.3228 29.6016
0.84 10.3777 29.1598 -61.4674 29.9025
0.841 10.7171 29.2037 -61.6092 30.2028
0.842 11.0557 29.2465 -61.7482 30.5025
0.843 11.3938 29.2881 -61.8843 30.8016
0.844 11.7311 29.3285 -62.0177 31.1
0.845 12.0678 29.3678 -62.1482 31.3978
0.846 12.4037 29.4059 -62.2759 31.6949
0.847 12.7388 29.4429 -62.4008 31.9912
0.848 13.0732 29.4786 -62.5228 32.2869
0.849 13.4069 29.5132 -62.6419 32.5818
0.85 13.7397 29.5467 -62.7582 32.8759
0.851 14.0716 29.5789 -62.8716 33.1693
0.852 14.4028 29.61 -62.9821 33.4619
0.853 14.733 29.6399 -63.0897 33.7537
0.854 15.0624 29.6686 -63.1945 34.0446
0.855 15.3909 29.6962 -63.2963 34.3347
0.856 15.7185 29.7225 -63.3952 34.624
0.857 16.0451 29.7477 -63.4912 34.9123
0.858 16.3707 29.7716 -63.5843 35.1998
0.859 16.6953 29.7944 -63.6745 35.4863
0.86 17.019 29.816 -63.7618 35.7719
0.861 17.3416 29.8364 -63.8461 36.0566
0.862 17.6632 29.8556 -63.9274 36.3403
0.863 17.9837 29.8736 -64.0059 36.623
0.864 18.3031 29.8904 -64.0814 36.9047
0.865 18.6215 29.9061 -64.1539 37.1854
0.866 18.9387 29.9205 -64.2235 37.4651
0.867 19.2548 29.9337 -64.2901 37.7437
0.868 19.5697 29.9457 -64.3537 38.0213
0.869 19.8834 29.9565 -64.4144 38.2977
0.87 20.196 29.9662 -64.4721 38.5731
0.871 20.5073 29.9746 -64.5268 38.8473
0.872 20.8174 29.9818 -64.5785 39.1204
0.873 21.1262 29.9878 -64.6273 39.3924
0.874 21.4338 29.9926 -64.6731 39.6632
0.875 21.7401 29.9962 -64.7159 39.9328
0.876 22.045 29.9986 -64.7557 40.2012
0.877 22.3487 29.9998 -64.7925 40.4684
0.878 22.651 29.9998 -64.8263 40.7343
0.879 22.9519 29.9986 -64.8571 40.9991
0.88 23.2515 29.9962 -64.8849 41.2625
0.881 23.5496 29.9926 -64.9097 41.5247
0.882 23.8464 29.9878 -64.9315 41.7856
0.883 24.1417 29.9818 -64.9503 42.0451
0.884 24.4355 29.9746 -64.9661 42.3034
0.885 24.7279 29.9662 -64.9788 42.5603
0.886 25.0188 29.9565 -64.9886 42.8158
0.887 25.3082 29.9457 -64.9954 43.07
0.888 25.596 29.9337 -64.9992 43.3227
0.889 25.8824 29.9205 -64.9999 43.5741
0.89 26.1671 29.9061 -64.9976 43.8241
0.891 26.4503 29.8904 -64.9924 44.0726
0.892 26.7319 29.8736 -64.9841 44.3197
0.893 27.0119 29.8556 -64.9728 44.5653
0.894 27.2903 29.8364 -64.9585 44.8094
0.895 27.567 29.816 -64.9413 45.0521
0.896 27.8421 29.7944 -64.921 45.2932
0.897 28.1155 29.7716 -64.8976 45.5328
0.898 28.3872 29.7477 -64.8713 45.7709
0.899 28.6572 29.7225 -64.842 46.0074
0.9 28.9254 29.6962 -64.8097 46.2424
0.901 29.192 29.6686 -64.7744 46.4757
0.902 29.4567 29.6399 -64.7361 46.7075
0.903 29.7197 29.61 -64.6948 46.9377
0.904 29.9809 29.5789 -64.6506 47.1663
0.905 30.2404 29.5467 -64.6033 47.3932
0.906 30.4979 29.5132 -64.553 47.6185
0.907 30.7537 29.4786 -64.4998 47.8421
0.908 31.0076 29.4429 -64.4436 48.064
0.909 31.2596 29.4059 -64.3844 48.2843
0.91 31.5098 29.3678 -64.3223 48.5028
0.911 31.758 29.3285 -64.2571 48.7197
0.912 32.0044 29.2881 -64.189 48.9348
0.913 32.2488 29.2465 -64.118 49.1481
0.914 32.4913 29.2037 -64.044 49.3597
0.915 32.7318 29.1598 -63.967 49.5696
0.916 32.9704 29.1147 -63.8871 49.7776
0.917 33.2069 29.0685 -63.8043 49.9839
0.918 33.4415 29.0211 -63.7185 50.1884
0.919 33.6741 28.9726 -63.6298 50.391
0.92 33.9046 28.923 -63.5382 50.5919
0.921 34.1331 28.8722 -63.4436 50.7908
0.922 34.3596 28.8202 -63.3461 50.988
0.923 34.5839 28.7672 -63.2457 51.1832
0.924 34.8062 28.713 -63.1425 51.3766
0.925 35.0264 28.6577 -63.0363 51.5681
0.926 35.2445 28.6012 -62.9272 51.7577
0.927 35.4605 28.5437 -62.8152 51.9454
0.928 35.6743 28.485 -62.7004 52.1312
0.929 35.886 28.4252 -62.5827 52.315
0.93 36.0955 28.3643 -62.4621 52.4969
0.931 36.3029 28.3023 -62.3387 52.6768
0.932 36.5081 28.2392 -62.2124 52.8548
0.933 36.7111 28.175 -62.0833 53.0308
0.934 36.9118 28.1097 -61.9514 53.2048
0.935 37.1104 28.0433 -61.8166 53.3768
0.936 37.3067 27.9759 -61.679 53.5468
0.937 37.5008 27.9073 -61.5386 53.7148
0.938 37.6926 27.8377 -61.3954 53.8808
0.939 37.8821 27.767 -61.2494 54.0447
0.94 38.0694 27.6952 -61.1007 54.2065
0.941 38.2544 27.6224 -60.9491 54.3663
0.942 38.437 27.5485 -60.7948 54.5241
0.943 38.6174 27.4736 -60.6378 54.6797
0.944 38.7954 27.3976 -60.4779 54.8333
0.945 38.9711 27.3205 -60.3154 54.9848
0.946 39.1445 27.2424 -60.1501 55.1342
0.947 39.3155 27.1633 -59.9821 55.2814
0.948 39.4841 27.0831 -59.8114 55.4266
0.949 39.6504 27.0019 -59.638 55.5696
0.95 39.8143 26.9197 -59.462 55.7104
0.951 39.9758 26.8365 -59.2832 55.8491
0.952 40.1348 26.7523 -59.1018 55.9857
0.953 40.2915 26.667 -58.9177 56.1201
0.954 40.4457 26.5808 -58.731 56.2523
0.955 40.5975 26.4935 -58.5416 56.3823
0.956 40.7469 26.4053 -58.3497 56.5102
0.957 40.8938 26.316 -58.1551 56.6359
0.958 41.0382 26.2258 -57.9579 56.7593
0.959 41.1802 26.1346 -57.7582 56.8805
0.96 41.3197 26.0425 -57.5558 56.9996
0.961 41.4567 25.9493 -57.3509 57.1163
0.962 41.5913 25.8553 -57.1435 57.2309
0.963 41.7233 25.7602 -56.9335 57.3432
0.964 41.8528 25.6642 -56.721 57.4533
0.965 41.9798 25.5673 -56.506 57.5611
0.966 42.1042 25.4694 -56.2885 57.6667
0.967 42.2262 25.3706 -56.0685 57.7699
0.968 42.3455 25.2709 -55.8461 57.871
0.969 42.4624 25.1703 -55.6211 57.9697
0.97 42.5767 25.0687 -55.3938 58.0662
0.971 42.6884 24.9663 -55.164 58.1603
0.972 42.7975 24.8629 -54.9318 58.2522
0.973 42.9041 24.7586 -54.6972 58.3418
0.974 43.0081 24.6535 -54.4602 58.429
0.975 43.1095 24.5475 -54.2208 58.514
0.976 43.2083 24.4406 -53.979 58.5966
0.977 43.3046 24.3328 -53.735 58.6769
0.978 43.3982 24.2242 -53.4886 58.7549
0.979 43.4892 24.1147 -53.2398 58.8305
0.98 43.5775 24.0043 -52.9888 58.9038
0.981 43.6633 23.8932 -52.7355 58.9748
0.982 43.7464 23.7812 -52.4799 59.0434
0.983 43.8269 23.6683 -52.2221 59.1097
0.984 43.9048 23.5546 -51.962 59.1736
0.985 43.98 23.4402 -51.6997 59.2352
0.986 44.0526 23.3249 -51.4352 59.2944
0.987 44.1225 23.2088 -51.1685 59.3512
0.988 44.1898 23.0919 -50.8996 59.4057
0.989 44.2544 22.9742 -50.6285 59.4578
0.99 44.3163 22.8558 -50.3553 59.5075
0.991 44.3756 22.7365 -50.08 59.5549
0.992 44.4322 22.6165 -49.8026 59.5999
0.993 44.4862 22.4958 -49.5231 59.6424
0.994 44.5374 22.3743 -49.2415 59.6826
0.995 44.586 22.252 -48.9578 59.7205
0.996 44.6319 22.129 -48.6721 59.7559
0.997 44.6751 22.0053 -48.3844 59.7889
0.998 44.7157 21.8809 -48.0947 59.8195
0.999 44.7535 21.7557 -47.803 59.8478
1 44.7886 21.6298 -47.5093 59.8736
1.001 44.8211 21.5033 -47.2136 59.8971
1.002 44.8508 21.376 -46.916 59.9181
1.003 44.8779 21.2481 -46.6165 59.9368
1.004 44.9022 21.1195 -46.3151 59.953
1.005 44.9239 20.9902 -46.0118 59.9668
1.006 44.9428 20.8602 -45.7066 59.9783
1.007 44.9591 20.7296 -45.3996 59.9873
1.008 44.9726 20.5984 -45.0908 59.9939
1.009 44.9834 20.4665 -44.7801 59.9981
1.01 44.9915 20.334 -44.4677 59.9999
1.011 44.997 20.2009 -44.1534 59.9993
1.012 44.9997 20.0671 -43.8375 59.9963
1.013 44.9997 19.9327 -43.5198 59.9909
1.014 44.997 19.7978 -43.2003 59.9831
1.015 44.9915 19.6623 -42.8792 59.9729
1.016 44.9834 19.5261 -42.5564 59.9602
1.017 44.9726 19.3894 -42.232 59.9452
1.018 44.9591 19.2522 -41.9059 59.9277
1.019 44.9428 19.1144 -41.5781 59.9079
1.02 44.9239 18.976 -41.2488 59.8857
1.021 44.9022 18.8371 -40.9179 59.861
1.022 44.8779 18.6976 -40.5855 59.834
1.023 44.8508 18.5577 -40.2515 59.8045
1.024 44.8211 18.4172 -39.916 59.7727
1.025 44.7886 18.2762 -39.579 59.7385
1.026 44.7535 18.1347 -39.2405 59.7018
1.027 44.7157 17.9928 -38.9005 59.6628
1.028 44.6751 17.8503 -38.5592 59.6214
1.029 44.6319 17.7074 -38.2163 59.5777
1.03 44.586 17.564 -37.8721 59.5315
1.031 44.5374 17.4202 -37.5266 59.483
1.032 44.4862 17.2759 -37.1796 59.4321
1.033 44.4322 17.1311 -36.8314 59.3788
1.034 44.3756 16.986 -36.4818 59.3231
1.035 44.3163 16.8404 -36.1309 59.2651
1.036 44.2544 16.6944 -35.7788 59.2047
1.037 44.1898 16.548 -35.4254 59.142
1.038 44.1225 16.4012 -35.0708 59.0769
1.039 44.0526 16.2541 -34.7149 59.0094
1.04 43.98 16.1065 -34.3579 58.9396
1.041 43.9048 15.9586 -33.9997 58.8675
1.042 43.8269 15.8103 -33.6404 58.793
1.043 43.7464 15.6617 -33.2799 58.7162
1.044 43.6633 15.5127 -32.9184 58.637
1.045 43.5775 15.3635 -32.5558 58.5556
1.046 43.4892 15.2138 -32.1921 58.4718
1.047 43.3982 15.0639 -31.8274 58.3857
1.048 43.3046 14.9137 -31.4616 58.2973
1.049 43.2083 14.7631 -31.0949 58.2065
1.05 43.1095 14.6123 -30.7272 58.1135
1.051 43.0081 14.4612 -30.3586 58.0182
1.052 42.9041 14.3099 -29.989 57.9206
1.053 42.7975 14.1582 -29.6186 57.8207
1.054 42.6884 14.0064 -29.2472 57.7186
1.055 42.5767 13.8542 -28.8751 57.6142
1.056 42.4624 13.7019 -28.502 57.5075
1.057 42.3455 13.5493 -28.1282 57.3985
1.058 42.2262 13.3965 -27.7535 57.2873
1.059 42.1042 13.2436 -27.3781 57.1739
1.06 41.9798 13.0904 -27.002 57.0582
1.061 41.8528 12.937 -26.6251 56.9403
1.062 41.7233 12.7835 -26.2476 56.8202
1.063 41.5913 12.6298 -25.8693 56.6979
1.064 41.4567 12.4759 -25.4904 56.5733
1.065 41.3197 12.3219 -25.1109 56.4465
1.066 41.1802 12.1677 -24.7307 56.3176
1.067 41.0382 12.0134 -24.35 56.1865
1.068 40.8938 11.859 -23.9687 56.0532
1.069 40.7469 11.7045 -23.5869 55.9177
1.07 40.5975 11.5498 -23.2046 55.7801
1.071 40.4457 11.3951 -22.8217 55.6403
1.072 40.2915 11.2403 -22.4384 55.4983
1.073 40.1348 11.0855 -22.0547 55.3543
1.074 39.9758 10.9305 -21.6705 55.2081
1.075 39.8143 10.7755 -21.2859 55.0597
1.076 39.6504 10.6205 -20.9009 54.9093
1.077 39.4841 10.4654 -20.5156 54.7568
1.078 39.3155 10.3103 -20.13 54.6022
1.079 39.1445 10.1551 -19.744 54.4455
1.08 38.9711 10 -19.3578 54.2867
1.081 38.7954 9.84486 -18.9713 54.1259
1.082 38.6174 9.68973 -18.5845 53.963
1.083 38.437 9.53462 -18.1976 53.798
1.084 38.2544 9.37954 -17.8104 53.6311
1.085 38.0694 9.22449 -17.4231 53.4621
1.086 37.8821 9.0695 -17.0357 53.2911
1.087 37.6926 8.91455 -16.6481 53.1181
1.088 37.5008 8.75967 -16.2604 52.9431
1.089 37.3067 8.60487 -15.8726 52.7661
1.09 37.1104 8.45015 -15.4848 52.5871
1.091 36.9118 8.29553 -15.097 52.4062
1.092 36.7111 8.141 -14.7091 52.2234
1.093 36.5081 7.98659 -14.3213 52.0385
1.094 36.3029 7.8323 -13.9335 51.8518
1.095 36.0955 7.67814 -13.5458 51.6632
1.096 35.886 7.52412 -13.1581 51.4726
1.097 35.6743 7.37025 -12.7706 51.2802
1.098 35.4605 7.21654 -12.3832 51.0858
1.099 35.2445 7.06299 -11.996 50.8896
1.1 35.0264 6.90963 -11.6089 50.6916
1.101 34.8062 6.75644 -11.2221 50.4917
1.102 34.5839 6.60346 -10.8354 50.2899
1.103 34.3596 6.45067 -10.4491 50.0864
1.104 34.1331 6.2981 -10.063 49.881
